codigo_mes,mes,codigo_ca,comunidad_autonoma,codigo_provincia,provincia,codigo_municipio,municipio,total_paro_registrado,Paro_hombre_edad___25,Paro_hombre_edad_25__45,Paro_hombre_edad___45,Paro_mujer_edad___25,Paro_mujer_edad_25__45,Paro_mujer_edad___45,Paro_Agricultura,Paro_Industria,Paro_Construcci__n,Paro_Servicios,Paro_Sin_empleo_Anterior
201808,Agosto de 2018,12,Galicia,27,Lugo,27023,Guntín,80,2,22,27,1,14,14,7,4,10,53,6
201809,Septiembre de 2018,12,Galicia,27,Lugo,27023,Guntín,76,1,20,26,1,17,11,5,5,10,51,5
201810,Octubre de 2018,12,Galicia,27,Lugo,27023,Guntín,78,1,19,27,3,18,10,5,4,10,55,4
201811,Noviembre de 2018,12,Galicia,27,Lugo,27023,Guntín,84,3,18,26,2,24,11,6,5,10,59,4
201812,Diciembre de 2018,12,Galicia,27,Lugo,27023,Guntín,81,3,18,27,2,20,11,8,3,10,56,4
201801,Enero de 2018,12,Galicia,27,Lugo,27041,Pantón,110,3,18,41,2,17,29,12,7,16,66,9
201802,Febrero de 2018,12,Galicia,27,Lugo,27041,Pantón,116,4,17,43,1,17,34,12,8,16,68,12
201803,Marzo de 2018,12,Galicia,27,Lugo,27041,Pantón,116,5,17,44,1,18,31,11,9,16,67,13
201804,Abril de 2018,12,Galicia,27,Lugo,27041,Pantón,115,4,16,43,2,17,33,10,10,16,67,12
201805,Mayo de 2018,12,Galicia,27,Lugo,27041,Pantón,110,3,18,41,3,17,28,10,8,15,66,11
201806,Junio de 2018,12,Galicia,27,Lugo,27041,Pantón,101,2,12,38,3,17,29,7,7,13,61,13
201807,Julio de 2018,12,Galicia,27,Lugo,27041,Pantón,105,4,10,38,3,22,28,7,7,12,66,13
201808,Agosto de 2018,12,Galicia,27,Lugo,27041,Pantón,109,1,10,42,3,24,29,6,8,13,67,15
201809,Septiembre de 2018,12,Galicia,27,Lugo,27041,Pantón,103,2,12,35,5,19,30,7,7,11,64,14
201810,Octubre de 2018,12,Galicia,27,Lugo,27041,Pantón,95,1,12,35,2,16,29,8,10,12,52,13
201811,Noviembre de 2018,12,Galicia,27,Lugo,27041,Pantón,94,1,12,35,2,17,27,8,9,12,54,11
201812,Diciembre de 2018,12,Galicia,27,Lugo,27041,Pantón,92,1,14,38,1,14,24,10,9,14,52,7
201801,Enero de 2018,12,Galicia,27,Lugo,27050,Quiroga,218,11,37,40,8,63,59,13,27,13,135,30
201802,Febrero de 2018,12,Galicia,27,Lugo,27050,Quiroga,214,12,35,41,9,58,59,13,28,17,124,32
201803,Marzo de 2018,12,Galicia,27,Lugo,27050,Quiroga,213,12,34,41,9,55,62,12,27,20,123,31
201804,Abril de 2018,12,Galicia,27,Lugo,27050,Quiroga,218,12,37,44,9,51,65,21,26,21,122,28
201805,Mayo de 2018,12,Galicia,27,Lugo,27050,Quiroga,210,12,38,41,8,48,63,22,22,15,123,28
201806,Junio de 2018,12,Galicia,27,Lugo,27050,Quiroga,188,12,30,37,7,41,61,22,19,15,107,25
201807,Julio de 2018,12,Galicia,27,Lugo,27050,Quiroga,184,12,31,40,8,33,60,20,19,15,106,24
201808,Agosto de 2018,12,Galicia,27,Lugo,27050,Quiroga,181,10,31,37,8,34,61,21,19,14,105,22
201809,Septiembre de 2018,12,Galicia,27,Lugo,27050,Quiroga,170,10,23,35,8,38,56,17,19,14,97,23
201810,Octubre de 2018,12,Galicia,27,Lugo,27050,Quiroga,202,12,33,39,7,45,66,16,33,15,117,21
201811,Noviembre de 2018,12,Galicia,27,Lugo,27050,Quiroga,194,11,27,35,8,49,64,14,28,14,113,25
201812,Diciembre de 2018,12,Galicia,27,Lugo,27050,Quiroga,197,11,25,35,8,52,66,13,26,16,118,24
201801,Enero de 2018,12,Galicia,27,Lugo,27051,Ribadeo,611,22,102,128,12,185,162,13,40,46,475,37
201802,Febrero de 2018,12,Galicia,27,Lugo,27051,Ribadeo,605,19,94,131,12,183,166,12,43,47,464,39
201803,Marzo de 2018,12,Galicia,27,Lugo,27051,Ribadeo,572,17,91,121,9,175,159,9,50,43,425,45
201804,Abril de 2018,12,Galicia,27,Lugo,27051,Ribadeo,576,15,95,116,11,179,160,11,43,46,433,43
201805,Mayo de 2018,12,Galicia,27,Lugo,27051,Ribadeo,566,15,91,119,13,162,166,10,43,45,428,40
201806,Junio de 2018,12,Galicia,27,Lugo,27051,Ribadeo,498,14,81,101,6,148,148,11,45,44,361,37
201807,Julio de 2018,12,Galicia,27,Lugo,27051,Ribadeo,470,12,79,104,6,133,136,13,47,35,341,34
201808,Agosto de 2018,12,Galicia,27,Lugo,27051,Ribadeo,487,10,85,110,7,133,142,11,50,40,349,37
201809,Septiembre de 2018,12,Galicia,27,Lugo,27051,Ribadeo,551,14,89,121,14,156,157,13,50,42,408,38
201810,Octubre de 2018,12,Galicia,27,Lugo,27051,Ribadeo,560,15,86,110,18,166,165,14,43,40,420,43
201811,Noviembre de 2018,12,Galicia,27,Lugo,27051,Ribadeo,585,16,92,111,19,179,168,17,39,38,449,42
201812,Diciembre de 2018,12,Galicia,27,Lugo,27051,Ribadeo,551,11,89,113,15,165,158,17,36,39,423,36
201801,Enero de 2018,12,Galicia,27,Lugo,27056,Rábade,74,5,18,18,4,13,16,3,4,13,40,14
201802,Febrero de 2018,12,Galicia,27,Lugo,27056,Rábade,80,4,19,18,5,16,18,3,4,13,48,12
201803,Marzo de 2018,12,Galicia,27,Lugo,27056,Rábade,79,4,18,15,7,17,18,4,6,11,44,14
201804,Abril de 2018,12,Galicia,27,Lugo,27056,Rábade,77,6,15,15,7,14,20,5,6,7,40,19
201805,Mayo de 2018,12,Galicia,27,Lugo,27056,Rábade,69,4,17,13,6,11,18,5,7,8,34,15
201806,Junio de 2018,12,Galicia,27,Lugo,27056,Rábade,71,4,16,16,5,11,19,5,7,9,35,15
201807,Julio de 2018,12,Galicia,27,Lugo,27056,Rábade,80,5,17,20,7,14,17,4,8,8,43,17
201808,Agosto de 2018,12,Galicia,27,Lugo,27056,Rábade,82,5,16,24,5,16,16,3,9,9,44,17
201809,Septiembre de 2018,12,Galicia,27,Lugo,27056,Rábade,83,5,20,22,6,12,18,2,10,7,47,17
201810,Octubre de 2018,12,Galicia,27,Lugo,27056,Rábade,75,3,19,21,3,11,18,3,9,8,44,11
201811,Noviembre de 2018,12,Galicia,27,Lugo,27056,Rábade,69,3,16,20,4,9,17,4,8,6,39,12
201812,Diciembre de 2018,12,Galicia,27,Lugo,27056,Rábade,90,5,24,21,4,16,20,8,9,13,44,16
201801,Enero de 2018,12,Galicia,27,Lugo,27060,Taboada,136,1,16,57,3,33,26,9,9,17,89,12
201802,Febrero de 2018,12,Galicia,27,Lugo,27060,Taboada,136,2,16,56,2,34,26,10,8,15,89,14
201803,Marzo de 2018,12,Galicia,27,Lugo,27060,Taboada,133,1,15,54,1,36,26,11,8,15,85,14
201804,Abril de 2018,12,Galicia,27,Lugo,27060,Taboada,131,2,15,53,2,33,26,11,7,14,85,14
201805,Mayo de 2018,12,Galicia,27,Lugo,27060,Taboada,120,0,12,54,1,31,22,9,8,15,79,9
201806,Junio de 2018,12,Galicia,27,Lugo,27060,Taboada,106,1,10,49,1,28,17,8,8,13,66,11
201807,Julio de 2018,12,Galicia,27,Lugo,27060,Taboada,113,1,13,49,3,30,17,11,11,12,67,12
201808,Agosto de 2018,12,Galicia,27,Lugo,27060,Taboada,106,1,10,49,4,25,17,10,10,12,62,12
201809,Septiembre de 2018,12,Galicia,27,Lugo,27060,Taboada,108,1,10,50,2,27,18,11,8,14,64,11
201810,Octubre de 2018,12,Galicia,27,Lugo,27060,Taboada,99,0,8,50,1,25,15,10,8,15,55,11
201811,Noviembre de 2018,12,Galicia,27,Lugo,27060,Taboada,110,0,13,52,2,28,15,12,7,16,64,11
201812,Diciembre de 2018,12,Galicia,27,Lugo,27060,Taboada,110,0,14,51,3,27,15,11,9,16,65,9
201801,Enero de 2018,12,Galicia,27,Lugo,27061,Trabada,35,3,6,10,0,8,8,2,5,0,28,0
201802,Febrero de 2018,12,Galicia,27,Lugo,27061,Trabada,35,2,6,11,0,6,10,1,5,0,29,0
201803,Marzo de 2018,12,Galicia,27,Lugo,27061,Trabada,35,3,6,12,0,8,6,1,6,2,26,0
201804,Abril de 2018,12,Galicia,27,Lugo,27061,Trabada,40,3,5,14,0,9,9,2,7,2,29,0
201805,Mayo de 2018,12,Galicia,27,Lugo,27061,Trabada,39,2,7,14,0,7,9,2,7,2,28,0
201806,Junio de 2018,12,Galicia,27,Lugo,27061,Trabada,34,3,7,10,0,7,7,0,5,1,27,1
201807,Julio de 2018,12,Galicia,27,Lugo,27061,Trabada,32,2,9,9,1,7,4,0,6,1,23,2
201808,Agosto de 2018,12,Galicia,27,Lugo,27061,Trabada,38,2,10,12,1,7,6,0,6,1,29,2
201809,Septiembre de 2018,12,Galicia,27,Lugo,27061,Trabada,35,0,8,13,1,6,7,0,4,1,27,3
201810,Octubre de 2018,12,Galicia,27,Lugo,27061,Trabada,33,0,5,13,0,7,8,0,3,1,28,1
201811,Noviembre de 2018,12,Galicia,27,Lugo,27061,Trabada,33,1,5,12,0,8,7,0,5,1,25,2
201812,Diciembre de 2018,12,Galicia,27,Lugo,27061,Trabada,34,1,8,10,0,7,8,2,5,1,25,1
201801,Enero de 2018,12,Galicia,27,Lugo,27065,Vilalba,856,16,105,306,19,188,222,42,97,142,505,70
201802,Febrero de 2018,12,Galicia,27,Lugo,27065,Vilalba,846,14,115,298,17,185,217,42,95,146,498,65
201803,Marzo de 2018,12,Galicia,27,Lugo,27065,Vilalba,836,20,117,294,18,175,212,47,90,145,490,64
201804,Abril de 2018,12,Galicia,27,Lugo,27065,Vilalba,799,14,103,282,24,163,213,42,85,128,480,64
201805,Mayo de 2018,12,Galicia,27,Lugo,27065,Vilalba,791,10,93,275,22,175,216,38,87,112,496,58
201806,Junio de 2018,12,Galicia,27,Lugo,27065,Vilalba,774,10,82,266,20,174,222,33,87,111,486,57
201807,Julio de 2018,12,Galicia,27,Lugo,27065,Vilalba,769,10,86,252,20,188,213,32,90,116,469,62
201808,Agosto de 2018,12,Galicia,27,Lugo,27065,Vilalba,775,12,84,252,25,190,212,30,85,118,479,63
201809,Septiembre de 2018,12,Galicia,27,Lugo,27065,Vilalba,791,12,88,247,31,202,211,36,77,109,502,67
201810,Octubre de 2018,12,Galicia,27,Lugo,27065,Vilalba,739,13,75,239,31,185,196,40,73,109,458,59
201811,Noviembre de 2018,12,Galicia,27,Lugo,27065,Vilalba,730,8,83,238,29,170,202,36,68,103,462,61
201812,Diciembre de 2018,12,Galicia,27,Lugo,27065,Vilalba,680,5,79,235,20,159,182,28,69,103,423,57
201801,Enero de 2018,12,Galicia,27,Lugo,27066,Viveiro,1019,42,192,176,30,293,286,52,83,87,727,70
201802,Febrero de 2018,12,Galicia,27,Lugo,27066,Viveiro,1028,38,184,180,32,304,290,50,86,82,743,67
201803,Marzo de 2018,12,Galicia,27,Lugo,27066,Viveiro,950,36,168,168,32,263,283,42,80,79,683,66
201804,Abril de 2018,12,Galicia,27,Lugo,27066,Viveiro,958,31,163,163,34,282,285,47,78,72,696,65
201805,Mayo de 2018,12,Galicia,27,Lugo,27066,Viveiro,925,30,154,162,35,269,275,48,79,71,659,68
201806,Junio de 2018,12,Galicia,27,Lugo,27066,Viveiro,856,31,127,165,21,253,259,38,72,66,615,65
201807,Julio de 2018,12,Galicia,27,Lugo,27066,Viveiro,828,28,134,165,20,225,256,33,63,69,603,60
201808,Agosto de 2018,12,Galicia,27,Lugo,27066,Viveiro,821,24,138,160,18,236,245,32,61,70,601,57
201809,Septiembre de 2018,12,Galicia,27,Lugo,27066,Viveiro,894,26,153,170,27,263,255,37,76,77,647,57
201810,Octubre de 2018,12,Galicia,27,Lugo,27066,Viveiro,937,30,151,173,28,290,265,39,78,69,692,59
201811,Noviembre de 2018,12,Galicia,27,Lugo,27066,Viveiro,961,37,160,176,31,290,267,41,80,66,707,67
201812,Diciembre de 2018,12,Galicia,27,Lugo,27066,Viveiro,920,30,153,173,29,277,258,39,67,65,681,68
201801,Enero de 2018,12,Galicia,27,Lugo,27021,Xermade,90,1,9,35,2,23,20,6,14,8,55,7
201802,Febrero de 2018,12,Galicia,27,Lugo,27021,Xermade,87,0,6,36,1,22,22,6,14,9,52,6
201803,Marzo de 2018,12,Galicia,27,Lugo,27021,Xermade,87,3,7,33,1,21,22,7,14,9,50,7
201804,Abril de 2018,12,Galicia,27,Lugo,27021,Xermade,85,2,7,32,1,22,21,6,14,8,48,9
201805,Mayo de 2018,12,Galicia,27,Lugo,27021,Xermade,81,1,6,32,1,20,21,6,14,7,46,8
201806,Junio de 2018,12,Galicia,27,Lugo,27021,Xermade,80,0,9,30,0,18,23,8,13,7,46,6
201807,Julio de 2018,12,Galicia,27,Lugo,27021,Xermade,73,0,4,31,0,15,23,8,8,9,43,5
201808,Agosto de 2018,12,Galicia,27,Lugo,27021,Xermade,73,0,3,30,0,18,22,6,9,8,45,5
201809,Septiembre de 2018,12,Galicia,27,Lugo,27021,Xermade,75,0,6,25,0,21,23,5,8,8,50,4
201810,Octubre de 2018,12,Galicia,27,Lugo,27021,Xermade,80,0,8,29,1,21,21,6,10,9,48,7
201811,Noviembre de 2018,12,Galicia,27,Lugo,27021,Xermade,83,0,9,28,2,24,20,5,10,8,53,7
201812,Diciembre de 2018,12,Galicia,27,Lugo,27021,Xermade,78,0,7,30,2,21,18,4,9,10,48,7
201801,Enero de 2018,12,Galicia,27,Lugo,27016,Chantada,471,17,58,129,12,132,123,39,41,41,320,30
201802,Febrero de 2018,12,Galicia,27,Lugo,27016,Chantada,459,14,61,124,11,125,124,45,43,39,305,27
201803,Marzo de 2018,12,Galicia,27,Lugo,27016,Chantada,434,9,58,127,8,116,116,40,43,41,285,25
201804,Abril de 2018,12,Galicia,27,Lugo,27016,Chantada,421,11,53,113,8,117,119,41,43,33,281,23
201805,Mayo de 2018,12,Galicia,27,Lugo,27016,Chantada,423,9,59,114,9,113,119,41,43,32,281,26
201806,Junio de 2018,12,Galicia,27,Lugo,27016,Chantada,420,9,57,113,11,109,121,35,44,31,285,25
201807,Julio de 2018,12,Galicia,27,Lugo,27016,Chantada,415,8,57,114,18,98,120,36,38,36,279,26
201808,Agosto de 2018,12,Galicia,27,Lugo,27016,Chantada,407,6,57,119,13,97,115,38,34,37,274,24
201809,Septiembre de 2018,12,Galicia,27,Lugo,27016,Chantada,415,11,53,118,13,96,124,40,37,38,276,24
201810,Octubre de 2018,12,Galicia,27,Lugo,27016,Chantada,403,14,51,112,12,95,119,36,40,31,274,22
201811,Noviembre de 2018,12,Galicia,27,Lugo,27016,Chantada,416,15,58,113,15,96,119,37,37,33,287,22
201812,Diciembre de 2018,12,Galicia,27,Lugo,27016,Chantada,434,9,64,123,14,104,120,35,47,42,284,26
201801,Enero de 2018,12,Galicia,27,Lugo,27014,"Corgo, O",130,5,27,36,4,29,29,6,18,14,82,10
201802,Febrero de 2018,12,Galicia,27,Lugo,27014,"Corgo, O",128,4,26,39,2,28,29,6,17,15,82,8
201803,Marzo de 2018,12,Galicia,27,Lugo,27014,"Corgo, O",123,1,23,34,3,29,33,4,18,12,80,9
201804,Abril de 2018,12,Galicia,27,Lugo,27014,"Corgo, O",116,1,23,33,3,27,29,4,17,12,74,9
201805,Mayo de 2018,12,Galicia,27,Lugo,27014,"Corgo, O",112,1,22,34,2,25,28,5,18,11,71,7
201806,Junio de 2018,12,Galicia,27,Lugo,27014,"Corgo, O",111,1,20,36,2,23,29,4,18,10,73,6
201807,Julio de 2018,12,Galicia,27,Lugo,27014,"Corgo, O",111,2,22,36,2,19,30,4,18,10,73,6
201808,Agosto de 2018,12,Galicia,27,Lugo,27014,"Corgo, O",107,2,21,36,1,19,28,3,17,10,72,5
201809,Septiembre de 2018,12,Galicia,27,Lugo,27014,"Corgo, O",114,1,21,38,1,24,29,3,14,9,82,6
201810,Octubre de 2018,12,Galicia,27,Lugo,27014,"Corgo, O",119,2,24,39,2,24,28,3,12,9,89,6
201811,Noviembre de 2018,12,Galicia,27,Lugo,27014,"Corgo, O",113,2,28,35,3,22,23,4,11,9,83,6
201812,Diciembre de 2018,12,Galicia,27,Lugo,27014,"Corgo, O",105,4,23,32,4,21,21,3,12,8,75,7
201801,Enero de 2018,12,Galicia,27,Lugo,27015,Cospeito,175,4,19,66,6,40,40,14,12,23,117,9
201802,Febrero de 2018,12,Galicia,27,Lugo,27015,Cospeito,176,3,20,67,8,41,37,13,13,25,115,10
201803,Marzo de 2018,12,Galicia,27,Lugo,27015,Cospeito,177,4,15,66,9,43,40,14,13,25,116,9
201804,Abril de 2018,12,Galicia,27,Lugo,27015,Cospeito,172,3,16,69,6,38,40,15,12,25,112,8
201805,Mayo de 2018,12,Galicia,27,Lugo,27015,Cospeito,164,2,14,65,4,39,40,15,14,22,105,8
201806,Junio de 2018,12,Galicia,27,Lugo,27015,Cospeito,167,3,18,64,4,41,37,17,16,23,102,9
201807,Julio de 2018,12,Galicia,27,Lugo,27015,Cospeito,164,2,14,62,4,43,39,16,15,20,103,10
201808,Agosto de 2018,12,Galicia,27,Lugo,27015,Cospeito,156,4,14,55,3,41,39,13,12,20,100,11
201809,Septiembre de 2018,12,Galicia,27,Lugo,27015,Cospeito,148,4,11,55,4,36,38,11,13,19,96,9
201810,Octubre de 2018,12,Galicia,27,Lugo,27015,Cospeito,139,4,9,52,3,34,37,10,10,16,95,8
201811,Noviembre de 2018,12,Galicia,27,Lugo,27015,Cospeito,143,2,14,56,3,36,32,12,12,16,94,9
201812,Diciembre de 2018,12,Galicia,27,Lugo,27015,Cospeito,135,3,11,58,3,31,29,11,9,15,89,11
201801,Enero de 2018,12,Galicia,27,Lugo,27022,Guitiriz,276,6,36,89,2,70,73,22,8,48,187,11
201802,Febrero de 2018,12,Galicia,27,Lugo,27022,Guitiriz,267,6,33,86,1,69,72,22,11,44,179,11
201803,Marzo de 2018,12,Galicia,27,Lugo,27022,Guitiriz,269,7,42,83,2,68,67,42,11,42,165,9
201804,Abril de 2018,12,Galicia,27,Lugo,27022,Guitiriz,242,4,29,80,0,63,66,24,10,42,158,8
201805,Mayo de 2018,12,Galicia,27,Lugo,27022,Guitiriz,232,4,28,77,2,58,63,17,11,39,156,9
201806,Junio de 2018,12,Galicia,27,Lugo,27022,Guitiriz,213,2,22,72,1,59,57,13,10,36,147,7
201807,Julio de 2018,12,Galicia,27,Lugo,27022,Guitiriz,211,5,23,70,1,59,53,11,9,34,149,8
201808,Agosto de 2018,12,Galicia,27,Lugo,27022,Guitiriz,214,5,26,70,0,58,55,13,9,34,148,10
201809,Septiembre de 2018,12,Galicia,27,Lugo,27022,Guitiriz,217,3,26,68,0,65,55,16,7,32,154,8
201810,Octubre de 2018,12,Galicia,27,Lugo,27022,Guitiriz,206,3,22,66,1,59,55,9,9,32,148,8
201811,Noviembre de 2018,12,Galicia,27,Lugo,27022,Guitiriz,220,4,29,64,1,63,59,25,6,31,147,11
201812,Diciembre de 2018,12,Galicia,27,Lugo,27022,Guitiriz,211,5,27,66,2,51,60,26,5,30,138,12
201801,Enero de 2018,12,Galicia,27,Lugo,27024,"Incio, O",65,1,13,22,1,10,18,4,4,11,39,7
201802,Febrero de 2018,12,Galicia,27,Lugo,27024,"Incio, O",68,2,14,22,1,10,19,4,4,12,40,8
201803,Marzo de 2018,12,Galicia,27,Lugo,27024,"Incio, O",65,2,10,24,1,10,18,4,4,11,38,8
201804,Abril de 2018,12,Galicia,27,Lugo,27024,"Incio, O",60,2,8,21,1,11,17,4,4,11,33,8
201805,Mayo de 2018,12,Galicia,27,Lugo,27024,"Incio, O",58,1,11,20,1,9,16,5,4,10,34,5
201806,Junio de 2018,12,Galicia,27,Lugo,27024,"Incio, O",61,1,9,22,1,12,16,10,4,7,36,4
201807,Julio de 2018,12,Galicia,27,Lugo,27024,"Incio, O",55,0,10,19,1,11,14,8,4,6,33,4
201808,Agosto de 2018,12,Galicia,27,Lugo,27024,"Incio, O",53,0,8,18,1,13,13,6,4,5,32,6
201809,Septiembre de 2018,12,Galicia,27,Lugo,27024,"Incio, O",61,1,13,18,1,13,15,6,3,8,38,6
201810,Octubre de 2018,12,Galicia,27,Lugo,27024,"Incio, O",64,3,13,17,3,14,14,7,4,7,38,8
201811,Noviembre de 2018,12,Galicia,27,Lugo,27024,"Incio, O",66,4,11,20,3,14,14,7,6,7,39,7
201812,Diciembre de 2018,12,Galicia,27,Lugo,27024,"Incio, O",65,4,12,18,3,12,16,7,6,8,36,8
201801,Enero de 2018,12,Galicia,27,Lugo,27026,Láncara,138,3,30,39,2,26,38,16,12,14,88,8
201802,Febrero de 2018,12,Galicia,27,Lugo,27026,Láncara,133,5,30,36,1,27,34,16,12,15,80,10
201803,Marzo de 2018,12,Galicia,27,Lugo,27026,Láncara,128,4,25,38,1,27,33,14,13,12,80,9
201804,Abril de 2018,12,Galicia,27,Lugo,27026,Láncara,120,3,21,41,2,22,31,14,13,13,72,8
201805,Mayo de 2018,12,Galicia,27,Lugo,27026,Láncara,121,2,23,39,1,23,33,14,12,12,74,9
201806,Junio de 2018,12,Galicia,27,Lugo,27026,Láncara,115,2,23,37,2,16,35,14,11,12,71,7
201807,Julio de 2018,12,Galicia,27,Lugo,27026,Láncara,107,0,19,34,2,18,34,11,12,12,66,6
201808,Agosto de 2018,12,Galicia,27,Lugo,27026,Láncara,106,1,19,35,0,18,33,11,13,11,64,7
201809,Septiembre de 2018,12,Galicia,27,Lugo,27026,Láncara,113,2,19,37,1,18,36,12,12,11,71,7
201810,Octubre de 2018,12,Galicia,27,Lugo,27026,Láncara,125,3,28,37,1,18,38,10,12,10,86,7
201811,Noviembre de 2018,12,Galicia,27,Lugo,27026,Láncara,131,6,32,38,3,16,36,14,13,12,86,6
201812,Diciembre de 2018,12,Galicia,27,Lugo,27026,Láncara,120,3,27,37,2,17,34,13,13,12,76,6
201801,Enero de 2018,12,Galicia,27,Lugo,27042,Paradela,55,2,8,21,0,12,12,5,8,9,31,2
201802,Febrero de 2018,12,Galicia,27,Lugo,27042,Paradela,58,2,7,21,2,14,12,4,7,9,36,2
201803,Marzo de 2018,12,Galicia,27,Lugo,27042,Paradela,55,1,7,20,0,15,12,4,7,9,33,2
201804,Abril de 2018,12,Galicia,27,Lugo,27042,Paradela,52,0,6,20,0,14,12,4,7,9,30,2
201805,Mayo de 2018,12,Galicia,27,Lugo,27042,Paradela,48,0,5,20,0,12,11,4,7,8,27,2
201806,Junio de 2018,12,Galicia,27,Lugo,27042,Paradela,48,0,4,19,0,14,11,3,6,8,29,2
201807,Julio de 2018,12,Galicia,27,Lugo,27042,Paradela,43,0,2,18,0,12,11,3,6,8,24,2
201808,Agosto de 2018,12,Galicia,27,Lugo,27042,Paradela,44,0,2,18,1,12,11,3,6,8,24,3
201809,Septiembre de 2018,12,Galicia,27,Lugo,27042,Paradela,52,0,7,20,1,13,11,4,6,8,31,3
201810,Octubre de 2018,12,Galicia,27,Lugo,27042,Paradela,45,0,7,16,0,12,10,3,6,8,25,3
201811,Noviembre de 2018,12,Galicia,27,Lugo,27042,Paradela,48,0,7,17,2,13,9,2,6,6,31,3
201812,Diciembre de 2018,12,Galicia,27,Lugo,27042,Paradela,50,0,8,17,3,13,9,2,7,6,32,3
201801,Enero de 2018,12,Galicia,27,Lugo,27054,Riotorto,31,0,5,10,0,7,9,1,7,6,17,0
201802,Febrero de 2018,12,Galicia,27,Lugo,27054,Riotorto,28,0,4,8,0,8,8,1,6,5,16,0
201803,Marzo de 2018,12,Galicia,27,Lugo,27054,Riotorto,30,0,6,9,0,8,7,1,6,5,18,0
201804,Abril de 2018,12,Galicia,27,Lugo,27054,Riotorto,23,0,4,6,0,7,6,1,7,5,10,0
201805,Mayo de 2018,12,Galicia,27,Lugo,27054,Riotorto,24,1,5,6,0,6,6,1,8,3,12,0
201806,Junio de 2018,12,Galicia,27,Lugo,27054,Riotorto,23,0,4,5,0,6,8,1,7,3,12,0
201807,Julio de 2018,12,Galicia,27,Lugo,27054,Riotorto,22,0,1,8,0,6,7,0,5,3,14,0
201808,Agosto de 2018,12,Galicia,27,Lugo,27054,Riotorto,24,0,1,8,1,6,8,0,5,2,17,0
201809,Septiembre de 2018,12,Galicia,27,Lugo,27054,Riotorto,28,1,5,7,0,7,8,1,5,2,20,0
201810,Octubre de 2018,12,Galicia,27,Lugo,27054,Riotorto,29,2,5,7,1,5,9,0,4,2,23,0
201811,Noviembre de 2018,12,Galicia,27,Lugo,27054,Riotorto,33,2,6,7,2,7,9,0,3,3,27,0
201812,Diciembre de 2018,12,Galicia,27,Lugo,27054,Riotorto,29,1,5,6,2,7,8,1,4,3,21,0
201801,Enero de 2018,12,Galicia,27,Lugo,27005,Barreiros,142,1,27,31,2,40,41,7,11,13,107,4
201802,Febrero de 2018,12,Galicia,27,Lugo,27005,Barreiros,145,1,29,32,2,41,40,8,11,14,108,4
201803,Marzo de 2018,12,Galicia,27,Lugo,27005,Barreiros,134,1,28,29,4,34,38,7,13,13,96,5
201804,Abril de 2018,12,Galicia,27,Lugo,27005,Barreiros,143,0,30,30,5,40,38,7,11,12,110,3
201805,Mayo de 2018,12,Galicia,27,Lugo,27005,Barreiros,132,0,28,26,3,41,34,4,13,11,101,3
201806,Junio de 2018,12,Galicia,27,Lugo,27005,Barreiros,125,2,33,20,2,34,34,5,13,13,90,4
201807,Julio de 2018,12,Galicia,27,Lugo,27005,Barreiros,103,1,24,15,0,31,32,3,13,11,74,2
201808,Agosto de 2018,12,Galicia,27,Lugo,27005,Barreiros,105,1,24,16,2,31,31,3,11,9,80,2
201809,Septiembre de 2018,12,Galicia,27,Lugo,27005,Barreiros,137,3,32,22,2,46,32,3,10,9,112,3
201810,Octubre de 2018,12,Galicia,27,Lugo,27005,Barreiros,151,4,31,31,2,45,38,4,9,11,123,4
201811,Noviembre de 2018,12,Galicia,27,Lugo,27005,Barreiros,148,3,30,33,1,43,38,5,8,11,120,4
201812,Diciembre de 2018,12,Galicia,27,Lugo,27005,Barreiros,145,1,26,33,2,43,40,4,9,11,118,3
201801,Enero de 2018,12,Galicia,27,Lugo,27006,Becerreá,143,3,26,42,5,36,31,19,8,22,87,7
201802,Febrero de 2018,12,Galicia,27,Lugo,27006,Becerreá,137,4,22,38,7,34,32,15,8,21,87,6
201803,Marzo de 2018,12,Galicia,27,Lugo,27006,Becerreá,138,3,26,39,5,34,31,15,11,21,85,6
201804,Abril de 2018,12,Galicia,27,Lugo,27006,Becerreá,142,2,23,38,4,40,35,14,9,19,95,5
201805,Mayo de 2018,12,Galicia,27,Lugo,27006,Becerreá,127,1,15,36,3,38,34,13,8,18,82,6
201806,Junio de 2018,12,Galicia,27,Lugo,27006,Becerreá,122,2,17,38,2,31,32,11,5,18,84,4
201807,Julio de 2018,12,Galicia,27,Lugo,27006,Becerreá,108,1,14,38,1,27,27,11,4,19,71,3
201808,Agosto de 2018,12,Galicia,27,Lugo,27006,Becerreá,106,1,11,37,2,25,30,8,4,19,73,2
201809,Septiembre de 2018,12,Galicia,27,Lugo,27006,Becerreá,114,2,14,35,3,27,33,7,3,20,80,4
201810,Octubre de 2018,12,Galicia,27,Lugo,27006,Becerreá,117,1,18,31,4,26,37,10,4,19,78,6
201811,Noviembre de 2018,12,Galicia,27,Lugo,27006,Becerreá,127,0,23,31,5,33,35,8,5,19,89,6
201812,Diciembre de 2018,12,Galicia,27,Lugo,27006,Becerreá,126,2,26,32,5,32,29,10,7,19,84,6
201801,Enero de 2018,12,Galicia,27,Lugo,27012,Cervantes,63,2,5,33,3,7,13,13,3,7,38,2
